state_fips,state,state_abbr,zipcode,county,city,url
31,Nebraska,NE,68004,Cuming,Bancroft,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/cuming/county/outcomes/overall/snapshot
31,Nebraska,NE,68005,Sarpy,Bellevue,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/sarpy/county/outcomes/overall/snapshot
31,Nebraska,NE,68019,Burt,Craig,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/burt/county/outcomes/overall/snapshot
31,Nebraska,NE,68039,Thurston,Macy,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/thurston/county/outcomes/overall/snapshot
31,Nebraska,NE,68301,Gage,Adams,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/gage/county/outcomes/overall/snapshot
31,Nebraska,NE,68303,Thayer,Alexandria,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/thayer/county/outcomes/overall/snapshot
31,Nebraska,NE,68317,Lancaster,Bennet,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/lancaster/county/outcomes/overall/snapshot
31,Nebraska,NE,68324,Otoe,Burr,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/otoe/county/outcomes/overall/snapshot
31,Nebraska,NE,68337,Richardson,Dawson,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/richardson/county/outcomes/overall/snapshot
31,Nebraska,NE,68623,Nance,Belgrade,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/nance/county/outcomes/overall/snapshot
31,Nebraska,NE,68628,Merrick,Clarks,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/merrick/county/outcomes/overall/snapshot
31,Nebraska,NE,68629,Colfax,Clarkson,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/colfax/county/outcomes/overall/snapshot
31,Nebraska,NE,68636,Antelope,Elgin,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/antelope/county/outcomes/overall/snapshot
31,Nebraska,NE,68710,Dixon,Allen,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/dixon/county/outcomes/overall/snapshot
31,Nebraska,NE,68753,Keya Paha,Mills,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/keya-paha/county/outcomes/overall/snapshot
31,Nebraska,NE,68812,Buffalo,Amherst,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/buffalo/county/outcomes/overall/snapshot
31,Nebraska,NE,68879,Loup,Almeria,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/loup/county/outcomes/overall/snapshot
31,Nebraska,NE,68922,Furnas,Arapahoe,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/furnas/county/outcomes/overall/snapshot
31,Nebraska,NE,68924,Kearney,Axtell,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/kearney/county/outcomes/overall/snapshot
31,Nebraska,NE,68937,Gosper,Elwood,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/gosper/county/outcomes/overall/snapshot
31,Nebraska,NE,68943,Nuckolls,Hardy,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/nuckolls/county/outcomes/overall/snapshot
31,Nebraska,NE,69001,Red Willow,Mc cook,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/red-willow/county/outcomes/overall/snapshot
31,Nebraska,NE,69021,Dundy,Benkelman,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/dundy/county/outcomes/overall/snapshot
31,Nebraska,NE,69024,Hitchcock,Culbertson,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/hitchcock/county/outcomes/overall/snapshot
31,Nebraska,NE,69025,Frontier,Curtis,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/frontier/county/outcomes/overall/snapshot
31,Nebraska,NE,69031,Hayes,Hamlet,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/hayes/county/outcomes/overall/snapshot
31,Nebraska,NE,69121,Arthur,Arthur,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/arthur/county/outcomes/overall/snapshot
31,Nebraska,NE,69122,Deuel,Big springs,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/deuel/county/outcomes/overall/snapshot
31,Nebraska,NE,69125,Morrill,Broadwater,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/morrill/county/outcomes/overall/snapshot
31,Nebraska,NE,69127,Keith,Brule,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/keith/county/outcomes/overall/snapshot
31,Nebraska,NE,69128,Kimball,Bushnell,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/kimball/county/outcomes/overall/snapshot
31,Nebraska,NE,69134,Perkins,Elsie,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/perkins/county/outcomes/overall/snapshot
31,Nebraska,NE,69135,Cherry,Elsmere,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/cherry/county/outcomes/overall/snapshot
31,Nebraska,NE,69147,Garden,Lewellen,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/garden/county/outcomes/overall/snapshot
31,Nebraska,NE,69152,Hooker,Mullen,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/hooker/county/outcomes/overall/snapshot
31,Nebraska,NE,69301,Box Butte,Alliance,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/box-butte/county/outcomes/overall/snapshot
31,Nebraska,NE,69337,Dawes,Chadron,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/dawes/county/outcomes/overall/snapshot
31,Nebraska,NE,69341,Scotts Bluff,Gering,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/scotts-bluff/county/outcomes/overall/snapshot
31,Nebraska,NE,69345,Banner,Harrisburg,https://www.countyhealthrankings.org/app/nebraska/2021/rankings/banner/county/outcomes/overall/snapshot
32,Nevada,NV,89003,Nye,Beatty,https://www.countyhealthrankings.org/app/nevada/2021/rankings/nye/county/outcomes/overall/snapshot
32,Nevada,NV,89010,Esmeralda,Dyer,https://www.countyhealthrankings.org/app/nevada/2021/rankings/esmeralda/county/outcomes/overall/snapshot
32,Nevada,NV,89301,White Pine,Ely,https://www.countyhealthrankings.org/app/nevada/2021/rankings/white-pine/county/outcomes/overall/snapshot
32,Nevada,NV,89310,Lander,Austin,https://www.countyhealthrankings.org/app/nevada/2021/rankings/lander/county/outcomes/overall/snapshot
32,Nevada,NV,89316,Eureka,Eureka,https://www.countyhealthrankings.org/app/nevada/2021/rankings/eureka/county/outcomes/overall/snapshot
32,Nevada,NV,89405,Washoe,Empire,https://www.countyhealthrankings.org/app/nevada/2021/rankings/washoe/county/outcomes/overall/snapshot
32,Nevada,NV,89406,Churchill,Fallon,https://www.countyhealthrankings.org/app/nevada/2021/rankings/churchill/county/outcomes/overall/snapshot
32,Nevada,NV,89418,Pershing,Unionville,https://www.countyhealthrankings.org/app/nevada/2021/rankings/pershing/county/outcomes/overall/snapshot
32,Nevada,NV,89440,Storey,Virginia city,https://www.countyhealthrankings.org/app/nevada/2021/rankings/storey/county/outcomes/overall/snapshot
32,Nevada,NV,89701,Carson City,Carson city,https://www.countyhealthrankings.org/app/nevada/2021/rankings/carson-city/county/outcomes/overall/snapshot
32,Nevada,NV,89801,Elko,Jiggs,https://www.countyhealthrankings.org/app/nevada/2021/rankings/elko/county/outcomes/overall/snapshot
33,New hampshire,NH,03032,Rockingham,Auburn,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/rockingham/county/outcomes/overall/snapshot
33,New hampshire,NH,03106,Merrimack,Hooksett,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/merrimack/county/outcomes/overall/snapshot
33,New hampshire,NH,03215,Grafton,Waterville valle,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/grafton/county/outcomes/overall/snapshot
33,New hampshire,NH,03218,Belknap,Barnstead,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/belknap/county/outcomes/overall/snapshot
33,New hampshire,NH,03431,Cheshire,Surry,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/cheshire/county/outcomes/overall/snapshot
33,New hampshire,NH,03570,Coos,Berlin,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/coos/county/outcomes/overall/snapshot
33,New hampshire,NH,03815,Strafford,Center strafford,https://www.countyhealthrankings.org/app/new-hampshire/2021/rankings/strafford/county/outcomes/overall/snapshot
34,New jersey,NJ,07002,Hudson,Bayonne,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/hudson/county/outcomes/overall/snapshot
34,New jersey,NJ,07010,Bergen,Cliffside park,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/bergen/county/outcomes/overall/snapshot
34,New jersey,NJ,07011,Passaic,Clifton,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/passaic/county/outcomes/overall/snapshot
34,New jersey,NJ,07701,Monmouth,Suburban,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/monmouth/county/outcomes/overall/snapshot
34,New jersey,NJ,07830,Hunterdon,Califon,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/hunterdon/county/outcomes/overall/snapshot
34,New jersey,NJ,08001,Salem,Alloway,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/salem/county/outcomes/overall/snapshot
34,New jersey,NJ,08005,Ocean,Barnegat,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/ocean/county/outcomes/overall/snapshot
34,New jersey,NJ,08010,Burlington,Beverly,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/burlington/county/outcomes/overall/snapshot
34,New jersey,NJ,08014,Gloucester,Bridgeport,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/gloucester/county/outcomes/overall/snapshot
34,New jersey,NJ,08037,Atlantic,Batsto,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/atlantic/county/outcomes/overall/snapshot
34,New jersey,NJ,08202,Cape May,Avalon,https://www.countyhealthrankings.org/app/new-jersey/2021/rankings/cape-may/county/outcomes/overall/snapshot
35,New mexico,NM,79922,Dona Ana,,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/dona-ana/county/outcomes/overall/snapshot
35,New mexico,NM,85534,Hidalgo,,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/hidalgo/county/outcomes/overall/snapshot
35,New mexico,NM,86504,McKinley,,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/mckinley/county/outcomes/overall/snapshot
35,New mexico,NM,87001,Sandoval,Algodones,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/sandoval/county/outcomes/overall/snapshot
35,New mexico,NM,87002,Valencia,Boys ranch,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/valencia/county/outcomes/overall/snapshot
35,New mexico,NM,87005,Cibola,Bluewater,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/cibola/county/outcomes/overall/snapshot
35,New mexico,NM,87006,Socorro,Bosque,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/socorro/county/outcomes/overall/snapshot
35,New mexico,NM,87008,Bernalillo,Cedar crest,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/bernalillo/county/outcomes/overall/snapshot
35,New mexico,NM,87010,Santa Fe,Cerrillos,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/santa-fe/county/outcomes/overall/snapshot
35,New mexico,NM,87012,Rio Arriba,Coyote,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/rio-arriba/county/outcomes/overall/snapshot
35,New mexico,NM,87016,Torrance,Estancia,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/torrance/county/outcomes/overall/snapshot
35,New mexico,NM,87512,Taos,Amalia,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/taos/county/outcomes/overall/snapshot
35,New mexico,NM,87544,Los Alamos,Los alamos,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/los-alamos/county/outcomes/overall/snapshot
35,New mexico,NM,87711,Guadalupe,Anton chico,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/guadalupe/county/outcomes/overall/snapshot
35,New mexico,NM,87712,Mora,Buena vista,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/mora/county/outcomes/overall/snapshot
35,New mexico,NM,87730,Harding,Mills,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/harding/county/outcomes/overall/snapshot
35,New mexico,NM,87820,Catron,Aragon,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/catron/county/outcomes/overall/snapshot
35,New mexico,NM,88029,Luna,Columbus,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/luna/county/outcomes/overall/snapshot
35,New mexico,NM,88101,Curry,Clovis,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/curry/county/outcomes/overall/snapshot
35,New mexico,NM,88114,Lea,Crossroads,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/lea/county/outcomes/overall/snapshot
35,New mexico,NM,88119,DeBaca,Fort sumner,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/debaca/county/outcomes/overall/snapshot
35,New mexico,NM,88121,Quay,House,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/quay/county/outcomes/overall/snapshot
35,New mexico,NM,88201,Chaves,Roswell,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/chaves/county/outcomes/overall/snapshot
35,New mexico,NM,88210,Eddy,Artesia,https://www.countyhealthrankings.org/app/new-mexico/2021/rankings/eddy/county/outcomes/overall/snapshot
36,New york,NY,10001,New York,New york,https://www.countyhealthrankings.org/app/new-york/2021/rankings/new-york/county/outcomes/overall/snapshot
36,New york,NY,10451,Bronx,Bronx,https://www.countyhealthrankings.org/app/new-york/2021/rankings/bronx/county/outcomes/overall/snapshot
36,New york,NY,10501,Westchester,Amawalk,https://www.countyhealthrankings.org/app/new-york/2021/rankings/westchester/county/outcomes/overall/snapshot
36,New york,NY,10901,Rockland,Suffern,https://www.countyhealthrankings.org/app/new-york/2021/rankings/rockland/county/outcomes/overall/snapshot
36,New york,NY,11004,Queens,Glen oaks,https://www.countyhealthrankings.org/app/new-york/2021/rankings/queens/county/outcomes/overall/snapshot
36,New york,NY,12008,Schenectady,Alplaus,https://www.countyhealthrankings.org/app/new-york/2021/rankings/schenectady/county/outcomes/overall/snapshot
36,New york,NY,12009,Albany,Altamont,https://www.countyhealthrankings.org/app/new-york/2021/rankings/albany/county/outcomes/overall/snapshot
36,New york,NY,12018,Rensselaer,Averill park,https://www.countyhealthrankings.org/app/new-york/2021/rankings/rensselaer/county/outcomes/overall/snapshot
36,New york,NY,12019,Saratoga,Ballston lake,https://www.countyhealthrankings.org/app/new-york/2021/rankings/saratoga/county/outcomes/overall/snapshot
36,New york,NY,12031,Schoharie,Carlisle,https://www.countyhealthrankings.org/app/new-york/2021/rankings/schoharie/county/outcomes/overall/snapshot
36,New york,NY,12401,Ulster,Eddyville,https://www.countyhealthrankings.org/app/new-york/2021/rankings/ulster/county/outcomes/overall/snapshot
36,New york,NY,12501,Dutchess,Amenia,https://www.countyhealthrankings.org/app/new-york/2021/rankings/dutchess/county/outcomes/overall/snapshot
36,New york,NY,12922,St. Lawrence,Childwold,https://www.countyhealthrankings.org/app/new-york/2021/rankings/st-lawrence/county/outcomes/overall/snapshot
36,New york,NY,13021,Cayuga,Auburn,https://www.countyhealthrankings.org/app/new-york/2021/rankings/cayuga/county/outcomes/overall/snapshot
36,New york,NY,13027,Onondaga,Baldwinsville,https://www.countyhealthrankings.org/app/new-york/2021/rankings/onondaga/county/outcomes/overall/snapshot
36,New york,NY,13028,Oswego,Bernhards bay,https://www.countyhealthrankings.org/app/new-york/2021/rankings/oswego/county/outcomes/overall/snapshot
36,New york,NY,13040,Cortland,Cincinnatus,https://www.countyhealthrankings.org/app/new-york/2021/rankings/cortland/county/outcomes/overall/snapshot
36,New york,NY,13053,Tompkins,Dryden,https://www.countyhealthrankings.org/app/new-york/2021/rankings/tompkins/county/outcomes/overall/snapshot
36,New york,NY,13124,Chenango,North pitcher,https://www.countyhealthrankings.org/app/new-york/2021/rankings/chenango/county/outcomes/overall/snapshot
36,New york,NY,13148,Seneca,Seneca falls,https://www.countyhealthrankings.org/app/new-york/2021/rankings/seneca/county/outcomes/overall/snapshot
36,New york,NY,13324,Herkimer,Cold brook,https://www.countyhealthrankings.org/app/new-york/2021/rankings/herkimer/county/outcomes/overall/snapshot
36,New york,NY,13732,Tioga,Apalachin,https://www.countyhealthrankings.org/app/new-york/2021/rankings/tioga/county/outcomes/overall/snapshot
36,New york,NY,13744,Broome,Castle creek,https://www.countyhealthrankings.org/app/new-york/2021/rankings/broome/county/outcomes/overall/snapshot
36,New york,NY,14001,Erie,Akron,https://www.countyhealthrankings.org/app/new-york/2021/rankings/erie/county/outcomes/overall/snapshot
36,New york,NY,14008,Niagara,Appleton,https://www.countyhealthrankings.org/app/new-york/2021/rankings/niagara/county/outcomes/overall/snapshot
